date, pm25, pm10, o3, no2, so2, co,city,coordinates
2/2/2024,150,95,9,9,1,7,DCNS-Delhi,"[28.612498,77.237388]"
2/3/2024,186,89,10,12,1,7,DCNS-Delhi,"[28.612498,77.237388]"
2/4/2024,163,121,7,11, ,10,DCNS-Delhi,"[28.612498,77.237388]"
2/5/2024,206,88,12,8, ,7,DCNS-Delhi,"[28.612498,77.237388]"
2/6/2024,172,82,17,10, ,8,DCNS-Delhi,"[28.612498,77.237388]"
2/7/2024,149,93,20,11,1,5,DCNS-Delhi,"[28.612498,77.237388]"
2/8/2024,153,83,21,9,1,6,DCNS-Delhi,"[28.612498,77.237388]"
2/9/2024,150,85,24,13,1,10,DCNS-Delhi,"[28.612498,77.237388]"
2/10/2024,148,164,32,17,2,15,DCNS-Delhi,"[28.612498,77.237388]"
2/11/2024,234,157,34,13,2,9,DCNS-Delhi,"[28.612498,77.237388]"
2/12/2024,262, , , , , ,DCNS-Delhi,"[28.612498,77.237388]"
1/2/2024,220,170,7,1,1,13,DCNS-Delhi,"[28.612498,77.237388]"
1/3/2024,237,154,4,1, ,16,DCNS-Delhi,"[28.612498,77.237388]"
1/4/2024,236,199, ,1, ,11,DCNS-Delhi,"[28.612498,77.237388]"
1/5/2024,277,178, ,1, ,12,DCNS-Delhi,"[28.612498,77.237388]"
1/6/2024,229,142,3,1,1,13,DCNS-Delhi,"[28.612498,77.237388]"
1/7/2024,222,160,5,1,2,10,DCNS-Delhi,"[28.612498,77.237388]"
1/8/2024,234,283,3, ,2,14,DCNS-Delhi,"[28.612498,77.237388]"
1/9/2024,289,146,2,1,1,9,DCNS-Delhi,"[28.612498,77.237388]"
1/10/2024,207,156,3,1,1,14,DCNS-Delhi,"[28.612498,77.237388]"
1/11/2024,225,190,7,1,1,16,DCNS-Delhi,"[28.612498,77.237388]"
1/12/2024,262,152,9,1,1,9,DCNS-Delhi,"[28.612498,77.237388]"
1/13/2024,248,381,7,9,2,19,DCNS-Delhi,"[28.612498,77.237388]"
1/14/2024,405,364, ,14,3,18,DCNS-Delhi,"[28.612498,77.237388]"
1/15/2024,322,150, ,12,2,9,DCNS-Delhi,"[28.612498,77.237388]"
1/16/2024,254,184, ,9,2,15,DCNS-Delhi,"[28.612498,77.237388]"
1/17/2024,297,155, ,9,2,9,DCNS-Delhi,"[28.612498,77.237388]"
1/18/2024,244,140, ,10,2,9,DCNS-Delhi,"[28.612498,77.237388]"
1/19/2024,219,152, ,9,2,5,DCNS-Delhi,"[28.612498,77.237388]"
1/20/2024,235,146, ,10,2,10,DCNS-Delhi,"[28.612498,77.237388]"
1/21/2024,230,160, ,9,1,9,DCNS-Delhi,"[28.612498,77.237388]"
1/22/2024,246,175, ,9,1,10,DCNS-Delhi,"[28.612498,77.237388]"
1/23/2024,246,239, ,12,1,10,DCNS-Delhi,"[28.612498,77.237388]"
1/24/2024,285,238, ,12,1,11,DCNS-Delhi,"[28.612498,77.237388]"
1/25/2024,310,206, ,14,1,13,DCNS-Delhi,"[28.612498,77.237388]"
1/26/2024,269,307, ,16,1,18,DCNS-Delhi,"[28.612498,77.237388]"
1/27/2024,391,168, ,12,1,11,DCNS-Delhi,"[28.612498,77.237388]"
1/28/2024,248,237, ,15,1,12,DCNS-Delhi,"[28.612498,77.237388]"
1/29/2024,304,186, ,13, ,13,DCNS-Delhi,"[28.612498,77.237388]"
1/30/2024,254,256, ,16,1,11,DCNS-Delhi,"[28.612498,77.237388]"
1/31/2024,343,196, ,12, ,10,DCNS-Delhi,"[28.612498,77.237388]"
2/1/2024,331,55,6,9,1,6,DCNS-Delhi,"[28.612498,77.237388]"
10/2/2023,144,90,34,11,2,6,DCNS-Delhi,"[28.612498,77.237388]"
10/3/2023,138,95,25,12,1,5,DCNS-Delhi,"[28.612498,77.237388]"
10/4/2023,143,106,24,12,2,6,DCNS-Delhi,"[28.612498,77.237388]"
10/5/2023,148,113,28,14,2,8,DCNS-Delhi,"[28.612498,77.237388]"
10/6/2023,159,118,28,15,2,10,DCNS-Delhi,"[28.612498,77.237388]"
10/7/2023,158,109,18,12,1,11,DCNS-Delhi,"[28.612498,77.237388]"
10/8/2023,148,93,12,11,1,12,DCNS-Delhi,"[28.612498,77.237388]"
10/9/2023,133,98,15,8,1,8,DCNS-Delhi,"[28.612498,77.237388]"
10/10/2023,99,112,10,16,2,6,DCNS-Delhi,"[28.612498,77.237388]"
10/11/2023,140,95,20,10,2,4,DCNS-Delhi,"[28.612498,77.237388]"
10/12/2023,147,120,27,14,2,6,DCNS-Delhi,"[28.612498,77.237388]"
10/13/2023,179,133,30,15,3,7,DCNS-Delhi,"[28.612498,77.237388]"
10/14/2023,166,126,20,15,2,10,DCNS-Delhi,"[28.612498,77.237388]"
10/15/2023,170,145,11,13,1,14,DCNS-Delhi,"[28.612498,77.237388]"
10/16/2023,183,72,11,4,2,4,DCNS-Delhi,"[28.612498,77.237388]"
10/17/2023,75,61,13,13,2,9,DCNS-Delhi,"[28.612498,77.237388]"
10/18/2023,112,69,17,9,1,5,DCNS-Delhi,"[28.612498,77.237388]"
10/19/2023,122,73,20,11,2,8,DCNS-Delhi,"[28.612498,77.237388]"
10/20/2023,119,97,26,13,2,8,DCNS-Delhi,"[28.612498,77.237388]"
10/21/2023,168,136,38,16,2,7,DCNS-Delhi,"[28.612498,77.237388]"
10/22/2023,206,169,32,17,3,5,DCNS-Delhi,"[28.612498,77.237388]"
10/23/2023,223,141,22,15,2,10,DCNS-Delhi,"[28.612498,77.237388]"
10/24/2023,209,110,24,14,1,8,DCNS-Delhi,"[28.612498,77.237388]"
10/25/2023,166,135,27,16,1,10,DCNS-Delhi,"[28.612498,77.237388]"
10/26/2023,197,123,29,16,1,8,DCNS-Delhi,"[28.612498,77.237388]"
10/27/2023,183,127,29,15,2,10,DCNS-Delhi,"[28.612498,77.237388]"
10/28/2023,190,135,38,24,3,14,DCNS-Delhi,"[28.612498,77.237388]"
10/29/2023,191,157,38,24,2,13,DCNS-Delhi,"[28.612498,77.237388]"
10/30/2023,213,181,35,24,2,13,DCNS-Delhi,"[28.612498,77.237388]"
10/31/2023,213,200,40,22,1,22,DCNS-Delhi,"[28.612498,77.237388]"
11/1/2023,250,212,35,20,1,16,DCNS-Delhi,"[28.612498,77.237388]"
11/2/2023,247,353,26,23,2,12,DCNS-Delhi,"[28.612498,77.237388]"
11/3/2023,346,395,18,25,1,15,DCNS-Delhi,"[28.612498,77.237388]"
11/4/2023,385,358,19,23,1,11,DCNS-Delhi,"[28.612498,77.237388]"
11/5/2023,374,278,22,22,2,18,DCNS-Delhi,"[28.612498,77.237388]"
11/6/2023,305,236,35,22,2,15,DCNS-Delhi,"[28.612498,77.237388]"
11/7/2023,304,253,29,27,1,20,DCNS-Delhi,"[28.612498,77.237388]"
11/8/2023,295,308, ,32,3,22,DCNS-Delhi,"[28.612498,77.237388]"
11/9/2023,335,328,9,28,2,18,DCNS-Delhi,"[28.612498,77.237388]"
11/10/2023,365,145,7,15,1,13,DCNS-Delhi,"[28.612498,77.237388]"
11/11/2023,214,93,10,12,1,8,DCNS-Delhi,"[28.612498,77.237388]"
11/12/2023,171,102,14,12,2,9,DCNS-Delhi,"[28.612498,77.237388]"
11/13/2023,187,332,18,14,3,11,DCNS-Delhi,"[28.612498,77.237388]"
11/14/2023,311,145,17,20,2,8,DCNS-Delhi,"[28.612498,77.237388]"
11/15/2023,240,215,20,18,2,10,DCNS-Delhi,"[28.612498,77.237388]"
11/16/2023,311,317,23,24,2,17,DCNS-Delhi,"[28.612498,77.237388]"
11/17/2023,377,247,25,23,2,19,DCNS-Delhi,"[28.612498,77.237388]"
11/18/2023,295,153,20,22,1,14,DCNS-Delhi,"[28.612498,77.237388]"
11/19/2023,217,151,25,17,1,12,DCNS-Delhi,"[28.612498,77.237388]"
11/20/2023,205,175,25,18,1,14,DCNS-Delhi,"[28.612498,77.237388]"
11/21/2023,232,232,17,18,1,11,DCNS-Delhi,"[28.612498,77.237388]"
11/22/2023,303,210,24,17,2,12,DCNS-Delhi,"[28.612498,77.237388]"
11/23/2023,297,219,27,23,2,22,DCNS-Delhi,"[28.612498,77.237388]"
11/24/2023,290,267,27,29,2,17,DCNS-Delhi,"[28.612498,77.237388]"
11/25/2023,312,217,22,24,1,17,DCNS-Delhi,"[28.612498,77.237388]"
11/26/2023,279,220,24,22,2,18,DCNS-Delhi,"[28.612498,77.237388]"
11/27/2023,277,196,15,18,1,7,DCNS-Delhi,"[28.612498,77.237388]"
11/28/2023,271,122,7,14,1,8,DCNS-Delhi,"[28.612498,77.237388]"
11/29/2023,214,151,15,12,2,15,DCNS-Delhi,"[28.612498,77.237388]"
11/30/2023,237,201,15,15,1,19,DCNS-Delhi,"[28.612498,77.237388]"
12/1/2023,293,208,17,14,1,9,DCNS-Delhi,"[28.612498,77.237388]"
12/2/2023,304,150,13,14,1,9,DCNS-Delhi,"[28.612498,77.237388]"
12/3/2023,232,133,20,16,1,9,DCNS-Delhi,"[28.612498,77.237388]"
12/4/2023,209,132,15,15,2,11,DCNS-Delhi,"[28.612498,77.237388]"
12/5/2023,212,131,14,14,2,9,DCNS-Delhi,"[28.612498,77.237388]"
12/6/2023,204,128,17,14,1,9,DCNS-Delhi,"[28.612498,77.237388]"
12/7/2023,200,137,18,18,1,10,DCNS-Delhi,"[28.612498,77.237388]"
12/8/2023,214,136,18,18,1,14,DCNS-Delhi,"[28.612498,77.237388]"
12/9/2023,204,153,17,19,1,22,DCNS-Delhi,"[28.612498,77.237388]"
12/10/2023,217,140,18,15,2,11,DCNS-Delhi,"[28.612498,77.237388]"
12/11/2023,210,146,15,18,2,13,DCNS-Delhi,"[28.612498,77.237388]"
12/12/2023,216,169,17,16,1,16,DCNS-Delhi,"[28.612498,77.237388]"
12/13/2023,227,200,17,18,1,19,DCNS-Delhi,"[28.612498,77.237388]"
12/14/2023,264,153,14,15,1,14,DCNS-Delhi,"[28.612498,77.237388]"
12/15/2023,223,163,14,16,2,15,DCNS-Delhi,"[28.612498,77.237388]"
12/16/2023,226,180,15,18,2,15,DCNS-Delhi,"[28.612498,77.237388]"
12/17/2023,245,155,20,15,1,16,DCNS-Delhi,"[28.612498,77.237388]"
12/18/2023,234,139,13,13,1,9,DCNS-Delhi,"[28.612498,77.237388]"
12/19/2023,217,123,15,12,1,9,DCNS-Delhi,"[28.612498,77.237388]"
12/20/2023,192,138,14,14,1,7,DCNS-Delhi,"[28.612498,77.237388]"
12/21/2023,202,206,16,15,1,15,DCNS-Delhi,"[28.612498,77.237388]"
12/22/2023,274,356,17,20,1,16,DCNS-Delhi,"[28.612498,77.237388]"
12/23/2023,378,331,15,9,1,14,DCNS-Delhi,"[28.612498,77.237388]"
12/24/2023,351,206,17,7,1,19,DCNS-Delhi,"[28.612498,77.237388]"
12/25/2023,283,175,18,4,1,8,DCNS-Delhi,"[28.612498,77.237388]"
12/26/2023,275,220,14,4,1,17,DCNS-Delhi,"[28.612498,77.237388]"
12/27/2023,297,246,6,3,1,17,DCNS-Delhi,"[28.612498,77.237388]"
12/28/2023,325,201,6,1,1,13,DCNS-Delhi,"[28.612498,77.237388]"
12/29/2023,280,209,3, ,1,13,DCNS-Delhi,"[28.612498,77.237388]"
12/30/2023,283,308,10, ,2,14,DCNS-Delhi,"[28.612498,77.237388]"
12/31/2023,344,218,9,1,3,13,DCNS-Delhi,"[28.612498,77.237388]"
1/1/2024,293,151,5,1,1,11,DCNS-Delhi,"[28.612498,77.237388]"
7/2/2023,82,60,19,16,1,15,DCNS-Delhi,"[28.612498,77.237388]"
7/3/2023,99,98,68,24,1,15,DCNS-Delhi,"[28.612498,77.237388]"
7/4/2023,140,95,90,23,1,14,DCNS-Delhi,"[28.612498,77.237388]"
7/5/2023,135,69,17,16,1,15,DCNS-Delhi,"[28.612498,77.237388]"
7/6/2023,121,52,5,15,1,14,DCNS-Delhi,"[28.612498,77.237388]"
7/7/2023,95,58,6,13,1,15,DCNS-Delhi,"[28.612498,77.237388]"
7/8/2023,96,45,7,18,1,15,DCNS-Delhi,"[28.612498,77.237388]"
7/9/2023,93,43,2,12,1,14,DCNS-Delhi,"[28.612498,77.237388]"
7/10/2023,92,39,11,16,1,15,DCNS-Delhi,"[28.612498,77.237388]"
7/11/2023,71,59,9,16,1,15,DCNS-Delhi,"[28.612498,77.237388]"
7/12/2023,97,61,8,14,1,14,DCNS-Delhi,"[28.612498,77.237388]"
7/13/2023,98,67,9,13,1,14,DCNS-Delhi,"[28.612498,77.237388]"
7/14/2023,107, , , , , ,DCNS-Delhi,"[28.612498,77.237388]"
7/22/2023,128,68,4,3,1,8,DCNS-Delhi,"[28.612498,77.237388]"
7/23/2023,111,57,4,4,1,9,DCNS-Delhi,"[28.612498,77.237388]"
7/24/2023,87,61,6,4,1,9,DCNS-Delhi,"[28.612498,77.237388]"
7/25/2023,95,78,4,4,1,11,DCNS-Delhi,"[28.612498,77.237388]"
7/26/2023,130,46,7,8,1,10,DCNS-Delhi,"[28.612498,77.237388]"
7/27/2023,83,70,13,9,1,10,DCNS-Delhi,"[28.612498,77.237388]"
7/28/2023,118,60,10,7,1,8,DCNS-Delhi,"[28.612498,77.237388]"
7/29/2023,96,33,3,6,1,9,DCNS-Delhi,"[28.612498,77.237388]"
7/30/2023,55,46,11,6,1,9,DCNS-Delhi,"[28.612498,77.237388]"
7/31/2023,66,72,9,6,1,9,DCNS-Delhi,"[28.612498,77.237388]"
8/1/2023,123,80,9,5,1,8,DCNS-Delhi,"[28.612498,77.237388]"
8/2/2023,98,68,6,4,1,9,DCNS-Delhi,"[28.612498,77.237388]"
8/3/2023,103,67,8,4,1,9,DCNS-Delhi,"[28.612498,77.237388]"
8/4/2023,111,73,17,7,1,10,DCNS-Delhi,"[28.612498,77.237388]"
8/5/2023,122,66,4,8,1,8,DCNS-Delhi,"[28.612498,77.237388]"
8/6/2023,113,73,5,5,1,3,DCNS-Delhi,"[28.612498,77.237388]"
8/7/2023,113,79,7,4,1,8,DCNS-Delhi,"[28.612498,77.237388]"
8/8/2023,121,88,6,3,1,8,DCNS-Delhi,"[28.612498,77.237388]"
8/9/2023,112,110,6,6,1,9,DCNS-Delhi,"[28.612498,77.237388]"
8/10/2023,127,95,10,5,1,9,DCNS-Delhi,"[28.612498,77.237388]"
8/11/2023,112,95,11,5,1,8,DCNS-Delhi,"[28.612498,77.237388]"
8/12/2023,115,91,9,4,1,6,DCNS-Delhi,"[28.612498,77.237388]"
8/13/2023,100,75,10,3,1,7,DCNS-Delhi,"[28.612498,77.237388]"
8/14/2023,85,84,13,6,1,9,DCNS-Delhi,"[28.612498,77.237388]"
8/15/2023,99,83,25,7,1,11,DCNS-Delhi,"[28.612498,77.237388]"
8/16/2023,135,96,10,8,1,9,DCNS-Delhi,"[28.612498,77.237388]"
8/17/2023,135,103,10,6,1,7,DCNS-Delhi,"[28.612498,77.237388]"
8/18/2023,114,121,14,5,1,3,DCNS-Delhi,"[28.612498,77.237388]"
8/19/2023,127,77,11,8,1,9,DCNS-Delhi,"[28.612498,77.237388]"
8/20/2023,122,70,22,7,1,8,DCNS-Delhi,"[28.612498,77.237388]"
8/21/2023,112,72,19,7,1,9,DCNS-Delhi,"[28.612498,77.237388]"
8/22/2023,112,74,5,6,1,9,DCNS-Delhi,"[28.612498,77.237388]"
8/23/2023,108,52,3,4,1,10,DCNS-Delhi,"[28.612498,77.237388]"
8/24/2023,73,79,8,6,1,9,DCNS-Delhi,"[28.612498,77.237388]"
8/25/2023,85,89,9,6,1,9,DCNS-Delhi,"[28.612498,77.237388]"
8/26/2023,86,122,11,5,1,8,DCNS-Delhi,"[28.612498,77.237388]"
8/27/2023,118,142,12,4,1,8,DCNS-Delhi,"[28.612498,77.237388]"
8/28/2023,135,122,12,5,1,9,DCNS-Delhi,"[28.612498,77.237388]"
8/29/2023,116,120,13,6,1,8,DCNS-Delhi,"[28.612498,77.237388]"
8/30/2023,118,114,17,7,1,10,DCNS-Delhi,"[28.612498,77.237388]"
8/31/2023,128,112,14,8,1,7,DCNS-Delhi,"[28.612498,77.237388]"
9/1/2023,132,108,11,7,1,8,DCNS-Delhi,"[28.612498,77.237388]"
9/2/2023,108,105,13,6,1,7,DCNS-Delhi,"[28.612498,77.237388]"
9/3/2023,105,105,12,6,1,7,DCNS-Delhi,"[28.612498,77.237388]"
9/4/2023,103,95,14,7,1,7,DCNS-Delhi,"[28.612498,77.237388]"
9/5/2023,99,84,21,7,2,10,DCNS-Delhi,"[28.612498,77.237388]"
9/6/2023,112,77,12,9,1,9,DCNS-Delhi,"[28.612498,77.237388]"
9/7/2023,78,70,29,10,1,10,DCNS-Delhi,"[28.612498,77.237388]"
9/8/2023,93,64,17,4,1,5,DCNS-Delhi,"[28.612498,77.237388]"
9/9/2023,77,34,4,3,1,9,DCNS-Delhi,"[28.612498,77.237388]"
9/10/2023,54,22,5,2,1,9,DCNS-Delhi,"[28.612498,77.237388]"
9/11/2023,33,51,8,6,2,11,DCNS-Delhi,"[28.612498,77.237388]"
9/12/2023,81,66,16,8,1,9,DCNS-Delhi,"[28.612498,77.237388]"
9/13/2023,102,75,14,7,1,8,DCNS-Delhi,"[28.612498,77.237388]"
9/14/2023,133,88,6,7,1,10,DCNS-Delhi,"[28.612498,77.237388]"
9/15/2023,162,53,9,7,1,11,DCNS-Delhi,"[28.612498,77.237388]"
9/16/2023,90,39,2,6,1,9,DCNS-Delhi,"[28.612498,77.237388]"
9/17/2023,92,29,4,3,1,7,DCNS-Delhi,"[28.612498,77.237388]"
9/18/2023,77,28,5,3,1,7,DCNS-Delhi,"[28.612498,77.237388]"
9/19/2023,56,51,7,6,1,10,DCNS-Delhi,"[28.612498,77.237388]"
9/20/2023,71,69,20,9,1,10,DCNS-Delhi,"[28.612498,77.237388]"
9/21/2023,110,64,13,8,1,9,DCNS-Delhi,"[28.612498,77.237388]"
9/22/2023,107,71,15,8,1,9,DCNS-Delhi,"[28.612498,77.237388]"
9/23/2023,125,61,9,9,1,11,DCNS-Delhi,"[28.612498,77.237388]"
9/24/2023,126,73,16,10,1,11,DCNS-Delhi,"[28.612498,77.237388]"
9/25/2023,139,82,22,10,1,6,DCNS-Delhi,"[28.612498,77.237388]"
9/26/2023,154,91,21,9,1,6,DCNS-Delhi,"[28.612498,77.237388]"
9/27/2023,160,84,24,9,1,6,DCNS-Delhi,"[28.612498,77.237388]"
9/28/2023,137,90,35,9,1,5,DCNS-Delhi,"[28.612498,77.237388]"
9/29/2023,138,102,43,12,2,6,DCNS-Delhi,"[28.612498,77.237388]"
9/30/2023,156,99,35,9,2,4,DCNS-Delhi,"[28.612498,77.237388]"
10/1/2023,149,94,31,8,1,5,DCNS-Delhi,"[28.612498,77.237388]"
4/2/2023,109,86,24,11,1,5,DCNS-Delhi,"[28.612498,77.237388]"
4/3/2023,120,113,31,12,2,10,DCNS-Delhi,"[28.612498,77.237388]"
4/4/2023,141,74,25,9,2,10,DCNS-Delhi,"[28.612498,77.237388]"
4/5/2023,102,98,26,12,2,11,DCNS-Delhi,"[28.612498,77.237388]"
4/6/2023,113,107,24,11,2,10,DCNS-Delhi,"[28.612498,77.237388]"
4/7/2023,93,92,26,12,3,10,DCNS-Delhi,"[28.612498,77.237388]"
4/8/2023,109,114,35,13,2,8,DCNS-Delhi,"[28.612498,77.237388]"
4/9/2023,128,83,26,12,2,11,DCNS-Delhi,"[28.612498,77.237388]"
4/10/2023,97,115,32,16,2,11,DCNS-Delhi,"[28.612498,77.237388]"
4/11/2023,141,183,32,17,4,13,DCNS-Delhi,"[28.612498,77.237388]"
4/12/2023,179,138,25,15,2,13,DCNS-Delhi,"[28.612498,77.237388]"
4/13/2023,140,139,28,15,2,13,DCNS-Delhi,"[28.612498,77.237388]"
4/14/2023,147,132,25,17,3,16,DCNS-Delhi,"[28.612498,77.237388]"
4/15/2023,142,139,37,21,3,16,DCNS-Delhi,"[28.612498,77.237388]"
4/16/2023,144,161,20,25,2,12,DCNS-Delhi,"[28.612498,77.237388]"
4/17/2023,141,120,32,18,2,20,DCNS-Delhi,"[28.612498,77.237388]"
4/18/2023,97,145,20,17,2,9,DCNS-Delhi,"[28.612498,77.237388]"
4/19/2023,124,213,30,10,2,6,DCNS-Delhi,"[28.612498,77.237388]"
4/20/2023,133,94,24,10,2,14,DCNS-Delhi,"[28.612498,77.237388]"
4/21/2023,105,101,29,10,2,15,DCNS-Delhi,"[28.612498,77.237388]"
4/22/2023,105,102,36,11,2,15,DCNS-Delhi,"[28.612498,77.237388]"
4/23/2023,109,88,24,9,1,20,DCNS-Delhi,"[28.612498,77.237388]"
4/24/2023,76,109,34,16,3,13,DCNS-Delhi,"[28.612498,77.237388]"
4/25/2023,118,111,36,13,2,14,DCNS-Delhi,"[28.612498,77.237388]"
4/26/2023,136,147,46,18,2,17,DCNS-Delhi,"[28.612498,77.237388]"
4/27/2023,163,194,41,13,2,14,DCNS-Delhi,"[28.612498,77.237388]"
4/28/2023,163,114,33,16,3,17,DCNS-Delhi,"[28.612498,77.237388]"
4/29/2023,143,132,25,12,2,11,DCNS-Delhi,"[28.612498,77.237388]"
4/30/2023,143,78,27,10,3,15,DCNS-Delhi,"[28.612498,77.237388]"
5/1/2023,126,67,9,8,2,15,DCNS-Delhi,"[28.612498,77.237388]"
5/2/2023,129,65,16,7,2,15,DCNS-Delhi,"[28.612498,77.237388]"
5/3/2023,115,70,17,9,2,15,DCNS-Delhi,"[28.612498,77.237388]"
5/4/2023,122,84,39,11,2,15,DCNS-Delhi,"[28.612498,77.237388]"
5/5/2023,139,109,36,14,2,15,DCNS-Delhi,"[28.612498,77.237388]"
5/6/2023,162,132,22,14,3,15,DCNS-Delhi,"[28.612498,77.237388]"
5/7/2023,155,114,33,12,2,13,DCNS-Delhi,"[28.612498,77.237388]"
5/8/2023,142,102,24,12,2,14,DCNS-Delhi,"[28.612498,77.237388]"
5/9/2023,131,140,39,13,3,14,DCNS-Delhi,"[28.612498,77.237388]"
5/10/2023,163,117,35,13,3,15,DCNS-Delhi,"[28.612498,77.237388]"
5/11/2023,145,218,44,21,4,18,DCNS-Delhi,"[28.612498,77.237388]"
5/12/2023,206,161,40,20,2,21,DCNS-Delhi,"[28.612498,77.237388]"
5/13/2023,157,161,46,20,3,17,DCNS-Delhi,"[28.612498,77.237388]"
5/14/2023,170,187,37,15,3,14,DCNS-Delhi,"[28.612498,77.237388]"
5/15/2023,172,103,20,9,2,15,DCNS-Delhi,"[28.612498,77.237388]"
5/16/2023,78,510,23,8,2,15,DCNS-Delhi,"[28.612498,77.237388]"
5/17/2023,159,235,23,13,3,13,DCNS-Delhi,"[28.612498,77.237388]"
5/18/2023,147,83,33,6,2,13,DCNS-Delhi,"[28.612498,77.237388]"
5/19/2023,96,103,35,8,3,13,DCNS-Delhi,"[28.612498,77.237388]"
5/20/2023,132,119,36,11,3,15,DCNS-Delhi,"[28.612498,77.237388]"
5/21/2023,131,141,44,18,3,20,DCNS-Delhi,"[28.612498,77.237388]"
5/22/2023,144,144,23,10,2,15,DCNS-Delhi,"[28.612498,77.237388]"
5/23/2023,122,160,21,6,2,12,DCNS-Delhi,"[28.612498,77.237388]"
5/24/2023,103,80,17,5,2,11,DCNS-Delhi,"[28.612498,77.237388]"
5/25/2023,73,100,33,6,2,10,DCNS-Delhi,"[28.612498,77.237388]"
5/26/2023,74,77,29,9,2,13,DCNS-Delhi,"[28.612498,77.237388]"
5/27/2023,69,72,28,12,2,13,DCNS-Delhi,"[28.612498,77.237388]"
5/28/2023,92,96,29,13,2,7,DCNS-Delhi,"[28.612498,77.237388]"
5/29/2023,127,94,21,9,2,10,DCNS-Delhi,"[28.612498,77.237388]"
5/30/2023,96,77,27,8,2,12,DCNS-Delhi,"[28.612498,77.237388]"
5/31/2023,112,56,20,8,2,9,DCNS-Delhi,"[28.612498,77.237388]"
6/1/2023,88,71,25,9,2,14,DCNS-Delhi,"[28.612498,77.237388]"
6/2/2023,108,77,30,9,2,13,DCNS-Delhi,"[28.612498,77.237388]"
6/3/2023,98,83,30,11,3,12,DCNS-Delhi,"[28.612498,77.237388]"
6/4/2023,115,119,29,14,3,15,DCNS-Delhi,"[28.612498,77.237388]"
6/5/2023,155,96,33,10,2,14,DCNS-Delhi,"[28.612498,77.237388]"
6/6/2023,137,246,39,8,2,14,DCNS-Delhi,"[28.612498,77.237388]"
6/7/2023,135,355,35,9,3,15,DCNS-Delhi,"[28.612498,77.237388]"
6/8/2023,161,103,34,12,3,14,DCNS-Delhi,"[28.612498,77.237388]"
6/9/2023,121,99,28,8,2,12,DCNS-Delhi,"[28.612498,77.237388]"
6/10/2023,104,100,20,8,2,14,DCNS-Delhi,"[28.612498,77.237388]"
6/11/2023,89,97,26,6,1,15,DCNS-Delhi,"[28.612498,77.237388]"
6/12/2023,93,115,23,7,2,14,DCNS-Delhi,"[28.612498,77.237388]"
6/13/2023,116,156,15,8,2,13,DCNS-Delhi,"[28.612498,77.237388]"
6/14/2023,129,139,11,4,2,14,DCNS-Delhi,"[28.612498,77.237388]"
6/15/2023,103,100,14,5,2,13,DCNS-Delhi,"[28.612498,77.237388]"
6/16/2023,86,83,13,8,2,16,DCNS-Delhi,"[28.612498,77.237388]"
6/17/2023,95,83,18,7,1,9,DCNS-Delhi,"[28.612498,77.237388]"
6/18/2023,105,69,14,5,2,13,DCNS-Delhi,"[28.612498,77.237388]"
6/19/2023,92,63,7,6,1,15,DCNS-Delhi,"[28.612498,77.237388]"
6/20/2023,82,78,13,7,2,14,DCNS-Delhi,"[28.612498,77.237388]"
6/21/2023,115,81,18,7,1,14,DCNS-Delhi,"[28.612498,77.237388]"
6/22/2023,110,81,2,11,1,15,DCNS-Delhi,"[28.612498,77.237388]"
6/23/2023,112,103,12,8,1,14,DCNS-Delhi,"[28.612498,77.237388]"
6/24/2023,132,103,10,8,1,14,DCNS-Delhi,"[28.612498,77.237388]"
6/25/2023,130,43,10, ,1,13,DCNS-Delhi,"[28.612498,77.237388]"
6/26/2023,78,70,12,28,1,14,DCNS-Delhi,"[28.612498,77.237388]"
6/27/2023,114,62,9,21,1,14,DCNS-Delhi,"[28.612498,77.237388]"
6/28/2023,100,70,18,23,1,16,DCNS-Delhi,"[28.612498,77.237388]"
6/29/2023,93,76,22,19,1,13,DCNS-Delhi,"[28.612498,77.237388]"
6/30/2023,107,59,14,21,1,13,DCNS-Delhi,"[28.612498,77.237388]"
7/1/2023,84,54,15,15,1,13,DCNS-Delhi,"[28.612498,77.237388]"
1/3/2023,310,210,4,13,4,6,DCNS-Delhi,"[28.612498,77.237388]"
1/4/2023,309,162,8,12,3,9,DCNS-Delhi,"[28.612498,77.237388]"
1/5/2023,245,179,7,14,2,8,DCNS-Delhi,"[28.612498,77.237388]"
1/6/2023,275,296,6,16,2,9,DCNS-Delhi,"[28.612498,77.237388]"
1/7/2023,336,279,5,15,4,9,DCNS-Delhi,"[28.612498,77.237388]"
1/8/2023,296,241,9,13,2,10,DCNS-Delhi,"[28.612498,77.237388]"
1/9/2023,323,408,4,19,2,11,DCNS-Delhi,"[28.612498,77.237388]"
1/10/2023,442,250,7,13,2,10,DCNS-Delhi,"[28.612498,77.237388]"
1/11/2023,310,169,8,12,2,6,DCNS-Delhi,"[28.612498,77.237388]"
1/12/2023,243,156,11,10,2,7,DCNS-Delhi,"[28.612498,77.237388]"
1/13/2023,243,168,13,12,3,8,DCNS-Delhi,"[28.612498,77.237388]"
1/14/2023,268,130,13,9,2,5,DCNS-Delhi,"[28.612498,77.237388]"
1/15/2023,215,104,18,13,3,8,DCNS-Delhi,"[28.612498,77.237388]"
1/16/2023,158,147,20,16,2,8,DCNS-Delhi,"[28.612498,77.237388]"
1/17/2023,207,146,17,16,1,11,DCNS-Delhi,"[28.612498,77.237388]"
